endTime,artistName,trackName,msPlayed
2023-10-11 14:15,Matrix & Futurebound,Control,191750
2023-10-11 14:15,The Weeknd,Take My Breath,1625
2023-10-11 14:15,Paper Route,Chariots,1973
2023-10-11 14:15,Lil Uzi Vert,Days Come and Go,1578
2023-10-11 14:15,Juice WRLD,Lucid Dreams,1695
2023-10-11 16:01,Paper Route,Chariots,482043
2023-10-11 16:07,Frank Ocean,Novacane,175222
2023-10-11 16:57,Frank Ocean,Novacane,127377
2023-10-11 17:16,The Weeknd,Party Monster,152524
2023-10-11 17:52,The Kid LAROI,THOUSAND MILES,164781
2023-10-11 17:57,Juice WRLD,Lucid Dreams,96968
2023-10-12 02:50,The Chainsmokers,Something Just Like This,2089
2023-10-12 02:50,Juice WRLD,Lucid Dreams,110038
2023-10-12 02:50,Milky Chance,Down By The River,4272
2023-10-12 02:52,Kaifi Khalil,Kahani Suno 2.0,1904
2023-10-12 02:52,Harry Styles,As It Was,2623
2023-10-12 02:52,Ghost,Mary On A Cross,113615
2023-10-12 02:56,elricfd,sleep,204567
2023-10-12 02:56,Ever,Everything New (feat. Lil Baby & Q Da Fool),22941
2023-10-12 02:56,Lil Uzi Vert,20 Min,6130
2023-10-12 02:56,Vikings Main Title,"If I Had a Heart (""Vikings"" Main Title)",3065
2023-10-12 02:56,Taylor Swift,Snow On The Beach (feat. More Lana Del Rey),3181
2023-10-12 02:56,Taylor Swift,Cruel Summer,2020
2023-10-12 02:56,Metro Boomin,On Time (with John Legend),2739
2023-10-12 02:57,Rednek,They Call Me - Radio Mix,13583
2023-10-12 02:58,Lil Mosey,Noticed,78994
2023-10-12 11:01,The Weeknd,Party Monster,249213
2023-10-12 11:05,YNW Melly,223's (feat. 9lokknine),10727
2023-10-12 11:05,MGMT,Electric Feel,217545
2023-10-12 11:09,AURORA,Conqueror,207506
2023-10-12 11:11,Gunna,fukumean,125040
2023-10-12 11:13,The Kid LAROI,THOUSAND MILES,164781
2023-10-12 11:17,Sérgio Mendes,Mas Que Nada,221222
2023-10-12 11:17,Nicky Jam,X (feat. Maluma & Ozuna) - Remix,7128
2023-10-12 11:17,Nico & Vinz,When the Day Comes,8800
2023-10-12 11:18,The Weeknd,Less Than Zero,26795
2023-10-12 11:21,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,197933
2023-10-12 11:21,Zayde Wølf,Hustler,13820
2023-10-12 11:22,Libianca,People,6989
2023-10-12 11:22,Lost Sky,Fearless,35015
2023-10-12 11:25,Lil Uzi Vert,Myron,205310
2023-10-12 11:49,Lil Uzi Vert,Myron,938
2023-10-12 12:07,Kanye West,Moon,156091
2023-10-12 12:11,Polo G,Don't Believe The Hype,2368
2023-10-12 12:11,El Alfa,4K,188582
2023-10-12 12:17,Jungle,Busy Earnin',1120
2023-10-12 12:17,Martin Jensen,Solo Dance,109684
2023-10-12 12:17,Powfu,death bed (coffee for your head),2330
2023-10-12 12:17,Rema,Calm Down (with Selena Gomez),1260
2023-10-12 12:17,Vicetone,Nevada,880
2023-10-12 12:17,Aaron Smith,Dancin - Krono Remix,440
2023-10-12 12:17,Post Malone,Hollywood's Bleeding,590
2023-10-12 12:20,Jungle,Busy Earnin',181772
2023-10-12 12:21,Aaron Smith,Dancin - Krono Remix,38197
2023-10-12 12:26,Burna Boy,Last Last,8530
2023-10-12 12:29,KIDS SEE GHOSTS,Reborn,1070
2023-10-12 12:29,The Chainsmokers,High,660
2023-10-12 12:29,Malachai,Snowflake,770
2023-10-12 12:29,Porter Robinson,Shelter,182010
2023-10-12 12:29,Avicii,SOS (feat. Aloe Blacc),1100
2023-10-12 12:30,Polo G,Be Something,3640
2023-10-12 12:30,Jax Jones,Yeah Yeah Yeah - Radio Edit,840
2023-10-12 12:31,Playboi Carti,Sky,95860
2023-10-12 12:32,Selena Gomez,Slow Down,990
2023-10-12 12:32,Lana Del Rey,Lust For Life (with The Weeknd),1150
2023-10-12 12:32,Daft Punk,Voyager,460
2023-10-12 12:35,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428
2023-10-12 12:41,Kendrick Lamar,Die Hard,850
2023-10-12 12:41,Lil Uzi Vert,Aye (feat. Travis Scott),187141
2023-10-12 12:43,Metric,Speed The Collapse,2860
2023-10-12 12:47,Mareux,The Perfect Girl,710
2023-10-12 12:47,Dayglow,Hot Rod,1170
2023-10-12 12:47,The Rare Occasions,Notion,1160
2023-10-12 12:47,Darkoo,Shayo,720
2023-10-12 12:47,Central Cee,Loading,163270
2023-10-12 12:50,ABBA,Dancing Queen,420
2023-10-12 12:50,Kanye West,Touch The Sky,189710
2023-10-12 12:51,DPR IAN,No Blueberries,830
2023-10-12 12:55,Mark Ronson,Record Collection,229773
2023-10-12 12:58,Lil Uzi Vert,Nakamura,158526
2023-10-12 13:11,Skylar Grey,Cannonball,235426
2023-10-12 13:14,Warriyo,Mortals,201493
2023-10-12 13:16,Quavo,HOTEL LOBBY (Unc & Phew),136890
2023-10-12 13:22,Lil Uzi Vert,Paradise,2640
2023-10-12 13:22,Imagine Dragons,Shots - Broiler Remix,260350
2023-10-12 13:22,Belinda Carlisle,Heaven Is A Place On Earth,4840
2023-10-12 13:27,Yeat,3G (feat. Lil Uzi Vert),6476
2023-10-12 13:27,Lil Uzi Vert,Prices,233333
2023-10-12 13:28,Lil Uzi Vert,Werewolf (feat. Bring Me The Horizon),8960
2023-10-12 13:31,Playboi Carti,Sky,920
2023-10-12 13:31,Lil Uzi Vert,Nakamura,187770
2023-10-12 13:39,Lil Uzi Vert,Pluto to Mars,382760
2023-10-12 13:45,Playboi Carti,wokeuplikethis*,2159
2023-10-12 13:45,Lil Uzi Vert,Myron,171467
2023-10-12 13:48,Lil Uzi Vert,Died and Came Back,2647
2023-10-12 13:48,Lil Uzi Vert,Flooded The Face,181649
2023-10-12 13:49,Yeat,Big tonka (feat. Lil Uzi Vert),2020
2023-10-12 13:51,Lil Uzi Vert,XO Tour Llif3,121068
2023-10-12 13:52,Lil Uzi Vert,20 Min,88909
2023-10-12 13:52,Mike WiLL Made-It,Blood Moon (feat. Lil Uzi Vert),2368
2023-10-12 13:57,Lil Uzi Vert,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,268863
2023-10-12 13:58,Lil Uzi Vert,Sanguine Paradise,89477
2023-10-12 18:00,Lil Uzi Vert,Sanguine Paradise,154375
2023-10-12 18:02,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2023-10-12 18:06,Lil Uzi Vert,F.F.,190142
2023-10-12 18:09,Lil Uzi Vert,Myron,224954
2023-10-12 18:12,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),853
2023-10-12 18:12,Lil Uzi Vert,Baby Pluto,917
2023-10-12 18:12,DooWop,Cap Flow,133649
2023-10-12 18:14,Ghostluvme,Fact (feat. Lil Uzi Vert),158549
2023-10-12 19:48,elricfd,sleep,263143
2023-10-12 19:50,Lil Baby,Same Thing,162791
2023-10-13 02:56,Groove Armada,Paper Romance,203197
2023-10-13 02:58,Rascal Flatts,Life is a Highway,166974
2023-10-13 02:59,The Highwaymen,Highwayman,182653
2023-10-13 03:01,Central Cee,Khabib,108280
2023-10-13 06:29,Kanye West,Hey Mama,185804
2023-10-13 06:31,The Weeknd,I Feel It Coming,134164
2023-10-13 06:34,Ladytron,Ace Of Hz,215352
2023-10-13 07:21,ABBA,Angeleyes,40212
2023-10-13 07:21,Lil Baby,Grace (feat. 42 Dugg),1023
2023-10-13 07:21,Tune-Yards,Water Fountain,853
2023-10-13 07:21,Calvin Harris,Outside (feat. Ellie Goulding),917
2023-10-13 07:21,Young Thug,Power,938
2023-10-13 07:21,Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),1002
2023-10-13 07:21,Lil Uzi Vert,Flooded The Face,1088
2023-10-13 07:21,Icona Pop,Emergency,1002
2023-10-13 07:21,Fly By Midnight,Different Lives,853
2023-10-13 07:21,Bang La Decks,Utopia - Radio Edit,725
2023-10-13 08:14,Empire Of The Sun,High And Low,608176
2023-10-13 08:14,Central Cee,Loading,17072
2023-10-13 08:21,Empire Of The Sun,High And Low,534
2023-10-13 08:21,Empire Of The Sun,High And Low,224840
2023-10-13 08:21,Calvin Harris,Outside (feat. Ellie Goulding),2670
2023-10-13 08:21,Central Cee,Loading,9545
2023-10-13 08:25,Empire Of The Sun,High And Low,224840
2023-10-13 08:28,Olympic Ayres,Magic,7872
2023-10-13 08:28,Central Cee,Loading,208
2023-10-13 08:28,Central Cee,Loading,173333
2023-10-13 08:31,Empire Of The Sun,High And Low,224840
2023-10-13 10:54,Central Cee,Loading,98485
2023-10-13 11:12,Central Cee,Loading,33158
2023-10-13 11:14,Olympic Ayres,Magic,110666
2023-10-13 11:16,Aya Nakamura,Copines,835
2023-10-13 11:16,Otherwise,Soldiers,2043
2023-10-13 11:16,Koi,big,789
2023-10-13 11:16,Vance Joy,Mess Is Mine,1578
2023-10-13 11:16,Vance Joy,Mess Is Mine,301
2023-10-13 11:16,Architecture In Helsinki,Escapee,928
2023-10-13 11:16,Giveon,Heartbreak Anniversary,1741
2023-10-13 11:16,YNW Melly,Suicidal (feat. Juice WRLD) - Remix,107160
2023-10-13 11:16,Drake,Rich Flex,928
2023-10-13 11:16,Lil Uzi Vert,Prices,1253
2023-10-13 11:16,Russ Millions,Keisha & Becky - Remix,1300
2023-10-13 11:16,Harry Styles,Golden,1486
2023-10-13 11:16,S-X,Neither Would I,1323
2023-10-13 11:16,Baby Keem,naked freestyle,1834
2023-10-13 11:19,Harry Styles,Golden,208906
2023-10-13 11:22,Milky Chance,Stolen Dance,1160
2023-10-13 11:22,Vance Joy,Mess Is Mine,185123
2023-10-13 11:22,Arctic Monkeys,Why'd You Only Call Me When You're High?,1160
2023-10-13 11:22,Baby Keem,naked freestyle,2020
2023-10-13 11:24,A$AP Rocky,Excuse Me,92485
2023-10-13 11:24,Yanni,Rainmaker (Live),835
2023-10-13 11:24,Tory Lanez,The Color Violet,1950
2023-10-13 11:24,Birdy,Skinny Love,1300
2023-10-13 11:24,Kid Cudi,Cudi Zone,1044
2023-10-13 11:25,Kygo,Nothing Left (feat. Will Heard),696
2023-10-13 11:25,Polo G,Don't Believe The Hype,1068
2023-10-13 11:25,Tory Lanez,Hurts Me,1973
2023-10-13 11:25,Joji,YEAH RIGHT,64992
2023-10-13 11:28,Taylor Swift,Cruel Summer,178426
2023-10-13 11:32,Kx5,Escape (feat. Hayla),240445
2023-10-13 12:02,Ellie Goulding,On My Mind,97468
2023-10-13 12:25,Taylor Swift,august,34365
2023-10-13 12:27,Taylor Swift,You Belong With Me (Taylor’s Version),90980
2023-10-13 12:27,Taylor Swift,Love Story (Taylor’s Version),8312
2023-10-13 12:27,Taylor Swift,Snow On The Beach (feat. More Lana Del Rey),1532
2023-10-13 12:27,Taylor Swift,Blank Space,1811
2023-10-13 12:28,elricfd,sleep,38684
2023-10-13 12:28,Jump Jump Dance Dance,White Picket Fences,2089
2023-10-13 12:28,Fatboy Slim,Right Here Right Now,5201
2023-10-13 12:32,Ed Sheeran,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],222496
2023-10-13 12:32,Camo & Krooked,The Lesson,6509
2023-10-13 12:34,Foster The People,Call It What You Want,3970
2023-10-13 12:34,UNIKID,Choose Me,1439
2023-10-13 12:34,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),2623
2023-10-13 12:34,Vance Joy,Mess Is Mine,2275
2023-10-13 12:34,Denzel Curry,Ultimate,1068
2023-10-13 12:34,Abtmelody,Fallen Kingdom,105441
2023-10-13 12:34,Hotel Ugly,Shut up My Moms Calling,1323
2023-10-13 12:36,Danny Ocean,Me Rehúso,159010
2023-10-13 12:39,Kanye West,Runaway,27562
2023-10-13 12:39,Baby Smoove,Sixty (Melo),126386
2023-10-13 12:39,League of Legends,Legends Never Die,3250
2023-10-13 12:40,The Chainsmokers,Paris,7174
2023-10-13 12:40,Dido,Thank You,14767
2023-10-13 12:40,Vakero,Tu Pai,60371
2023-10-13 12:41,Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",998
2023-10-13 12:41,Libianca,People,1137
2023-10-13 12:41,The Heavy,Turn Up,2020
2023-10-13 12:41,Tory Lanez,Hurts Me,1718
2023-10-13 12:41,Fetty Wap,Trap Queen,2113
2023-10-13 12:41,Lil Uzi Vert,Werewolf (feat. Bring Me The Horizon),1950
2023-10-13 12:41,Dean Lewis,How Do I Say Goodbye,1462
2023-10-13 12:41,Jonas Blue,Perfect Strangers,1114
2023-10-13 12:41,Crystal Fighters,Love Natural,2647
2023-10-13 12:41,Taylor Swift,Blank Space,3552
2023-10-13 12:41,Juice WRLD,Sometimes,2461
2023-10-13 12:44,Lil Durk,All My Life (feat. J. Cole),4622
2023-10-13 12:44,Tears For Fears,The World Is Yours To Take - Budweiser Anthem Of The FIFA World Cup 2022,167029
2023-10-13 12:53,Shakira,Hips Don't Lie (feat. Wyclef Jean),960
2023-10-13 12:53,Jack Ü,Where Are Ü Now (with Justin Bieber),53155
2023-10-13 12:53,Daft Punk,Instant Crush (feat. Julian Casablancas),337560
2023-10-13 12:54,Lemaitre,We Got U,746
2023-10-13 12:56,Shakira,Hips Don't Lie (feat. Wyclef Jean),167338
2023-10-13 17:08,Lemaitre,We Got U,2610
2023-10-13 17:08,Kygo,Lost Without You (with Dean Lewis),1460
2023-10-13 17:08,Central Cee,Doja,3090
2023-10-13 17:08,Russ Millions,Keisha & Becky - Remix,2190
2023-10-13 17:08,Shakira,Hips Don't Lie (feat. Wyclef Jean),1050
2023-10-13 17:11,Kygo,Lost Without You (with Dean Lewis),3720
2023-10-13 17:26,The Weeknd,High For This,1090
2023-10-13 17:26,Central Cee,Doja,700
2023-10-13 17:27,Skylar Grey,Cannonball,1030
2023-10-13 17:27,Kanye West,Flashing Lights,4210
2023-10-13 17:27,Kanye West,Flashing Lights,8510
2023-10-13 17:27,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),870
2023-10-13 17:27,Kanye West,Lost In The World,830
2023-10-13 17:27,Kid Cudi,Day 'N' Nite (Nightmare),920
2023-10-13 17:27,Royal Teeth,Wild,1110
2023-10-13 17:27,Royal Teeth,Wild,1210
2023-10-13 17:27,Martin Jensen,Solo Dance,960
2023-10-13 17:27,Unknown Mortal Orchestra,Can’t Keep Checking My Phone,1010
2023-10-13 17:27,Alesso,In My Blood,850
2023-10-13 17:27,Regard,Ride It - David Puentez Remix,900
2023-10-13 17:27,Bastille,Hangin',1010
2023-10-13 17:27,"Tyler, The Creator",EARFQUAKE,1260
2023-10-13 17:27,"Tyler, The Creator",EARFQUAKE,100
2023-10-13 17:27,"Tyler, The Creator",EARFQUAKE,40
2023-10-13 17:27,Dabin,Home,860
2023-10-13 17:27,Dabin,Home,2180
2023-10-13 17:27,Michel Teló,Ai Se Eu Te Pego - Ao Vivo,1190
2023-10-13 17:27,Rock Mafia,The Big Bang,990
2023-10-13 17:27,Travis Scott,SICKO MODE,1060
2023-10-13 17:27,Travis Scott,SICKO MODE,1680
2023-10-13 17:27,Avicii,Waiting For Love,1030
2023-10-13 17:27,Avicii,Waiting For Love,700
2023-10-13 17:27,Joywave,Tongues,870
2023-10-13 17:27,John Denver,"Take Me Home, Country Roads",1030
2023-10-13 17:27,Calvin Harris,This Is What You Came For,1220
2023-10-13 17:27,Don Toliver,Private Landing (feat. Justin Bieber & Future),1450
2023-10-13 17:27,Pop Smoke,Flexin',1130
2023-10-13 17:27,Pop Smoke,Flexin',5620
2023-10-13 17:27,Foster The People,Are You What You Want to Be?,1200
2023-10-13 17:45,Juice WRLD,Robbery,174890
2023-10-13 17:49,Travis Scott,MY EYES,235991
2023-10-13 18:40,Travis Scott,THANK GOD,184888
2023-10-13 18:48,Groove Armada,Paper Romance,373971
2023-10-13 19:04,Empire Of The Sun,High And Low,425569
2023-10-13 20:27,Eric Prydz,We Are Mirage,1170
2023-10-13 20:27,Empire Of The Sun,Half Mast,3570
2023-10-13 20:28,Empire Of The Sun,Wandering Star,92380
2023-10-13 20:28,mgk,el Diablo,2170
2023-10-13 20:31,Empire Of The Sun,High And Low,143170
2023-10-13 20:36,Empire Of The Sun,High And Low,81637
2023-10-13 20:52,Empire Of The Sun,Standing On The Shore,14720
2023-10-13 20:58,Empire Of The Sun,Standing On The Shore,182262
2023-10-13 20:59,Wiz Khalifa,The Thrill,1540
2023-10-13 20:59,Empire Of The Sun,Half Mast,2630
2023-10-13 21:00,Empire Of The Sun,Delta Bay,59030
2023-10-14 04:12,Empire Of The Sun,Walking On A Dream,447
2023-10-14 04:12,Empire Of The Sun,Standing On The Shore,9983
2023-10-14 04:12,Empire Of The Sun,We Are The People,576
2023-10-14 04:12,Empire Of The Sun,Half Mast,405
2023-10-14 04:12,PNAU,AEIOU,108010
2023-10-14 04:28,Empire Of The Sun,High And Low,227368
2023-10-14 04:29,Rick Ross,Aston Martin Music,15886
2023-10-14 05:40,Backstreet Boys,Show Me the Meaning of Being Lonely,181365
2023-10-14 05:40,Empire Of The Sun,High And Low,224840
2023-10-14 05:44,Empire Of The Sun,High And Low,224840
2023-10-14 05:49,Empire Of The Sun,Wandering Star,1570
2023-10-14 05:49,Empire Of The Sun,High And Low,278505
2023-10-14 05:55,Groove Armada,Paper Romance,345050
2023-10-14 05:55,Lobo,There Ain't No Way,1010
2023-10-14 05:57,Pop Smoke,Invincible,127546
2023-10-14 06:00,Zayde Wølf,Hustler,194771
2023-10-14 06:01,Ruth B.,Dandelions,980
2023-10-14 06:01,Avicii,SOS (feat. Aloe Blacc),93441
2023-10-14 06:02,Beck,Dreams,1040
2023-10-14 06:02,The Game,Hate It Or Love It,1340
2023-10-14 06:02,Lana Del Rey,Lust For Life (with The Weeknd),840
2023-10-14 06:02,Lil Uzi Vert,Ps & Qs,770
2023-10-14 06:02,Dum Dum Girls,It Only Takes One Night,860
2023-10-14 06:04,Metro Boomin,10 Freaky Girls (with 21 Savage),810
2023-10-14 06:04,Beck,Dreams,147010
2023-10-14 06:04,Kid Cudi,Heart Of A Lion (Kid Cudi Theme Music),1090
2023-10-14 06:04,Lil Uzi Vert,Ps & Qs,900
2023-10-14 06:04,Juice WRLD,Sometimes,2470
2023-10-14 06:07,Jungle,Busy Earnin',1490
2023-10-14 06:07,Bastille,Pompeii,840
2023-10-14 06:07,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),2860
2023-10-14 06:07,Stormzy,Vossi Bop,1400
2023-10-14 06:07,Raury,Crystal Express,830
2023-10-14 06:07,Jack Harlow,First Class,800
2023-10-14 06:07,Kanye West,Famous,860
2023-10-14 06:07,KSHMR,Kids (feat. MKLA),2470
2023-10-14 06:07,Radical Face,Welcome Home,1930
2023-10-14 06:07,Bayonne,Appeals,800
2023-10-14 06:07,Cat Burns,go (feat. Loski & Russ Millions),1000
2023-10-14 06:07,GASHI,Creep On Me (feat. French Montana & DJ Snake),810
2023-10-14 06:07,DaBaby,BOP,1030
2023-10-14 06:07,The Highwaymen,Highwayman,1290
2023-10-14 06:07,Sean Paul,No Lie,820
2023-10-14 06:07,Michel Teló,Ai Se Eu Te Pego - Ao Vivo,1280
2023-10-14 06:07,Joji,SLOW DANCING IN THE DARK,860
2023-10-14 06:07,The Weeknd,Heartless,840
2023-10-14 06:07,Belinda Carlisle,Heaven Is A Place On Earth,820
2023-10-14 06:07,American Authors,Hit It,930
2023-10-14 06:07,Pop Smoke,Mood Swings (feat. Lil Tjay),1330
2023-10-14 06:07,The Strokes,Selfless,1080
2023-10-14 06:07,Bennett Coast,Sunsick,990
2023-10-14 06:07,Marshmello,Bye Bye,1030
2023-10-14 06:07,Metro Boomin,On Time (with John Legend),850
2023-10-14 06:07,Ka$tro,In Essence,730
2023-10-14 06:07,Lil Yachty,sHouLd i B?,147960
2023-10-14 06:10,Imagine Dragons,Shots - Broiler Remix,191560
2023-10-14 06:14,Magic Man,Tonight,217733
2023-10-14 06:14,Oberhofer,Gold,1060
2023-10-14 06:14,Baby Smoove,Sixty (Melo),1420
2023-10-14 06:14,Quinn XCII,U & Us,29756
2023-10-14 06:14,Taylor Swift,Blank Space,1070
2023-10-14 06:14,Coldplay,Yellow,910
2023-10-14 06:15,No Mercy,Where Do You Go,1320
2023-10-14 06:15,Shakira,Te Felicito,830
2023-10-14 06:15,Kanye West,Can't Tell Me Nothing,1060
2023-10-14 06:15,Lil Baby,We Should (feat. Young Thug),1360
2023-10-14 06:15,Michael Jackson,You Rock My World - Radio Edit,1160
2023-10-14 06:15,Nico & Vinz,When the Day Comes,820
2023-10-14 06:15,Juice WRLD,Wishing Well,750
2023-10-14 06:15,A$AP Rocky,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",840
2023-10-14 06:15,Juice WRLD,Lucid Dreams,790
2023-10-14 06:15,Polock,Everlasting,710
2023-10-14 06:17,Jax Jones,All Day And Night,169466
2023-10-14 06:18,Dido,Thank You,1140
2023-10-14 06:18,Darkoo,Shayo,900
2023-10-14 06:18,The Weeknd,In Your Eyes,760
2023-10-14 06:18,Kendrick Lamar,We Cry Together,12933
2023-10-14 06:18,Fleetwood Mac,Dreams - 2004 Remaster,2940
2023-10-14 06:20,elricfd,sleep,830
2023-10-14 06:20,YNW Melly,Murder on My Mind,1170
2023-10-14 06:20,Drake,Headlines,760
2023-10-14 06:20,Gunna,fukumean,840
2023-10-14 06:20,Khalid,Young Dumb & Broke,1890
2023-10-14 06:20,mgk,el Diablo,132100
2023-10-14 06:20,Childish Gambino,Sober,810
2023-10-14 06:20,Quantic and His Combo Barbaro,Un Canto a Mi Tierra - Cut Chemist Remix,930
2023-10-14 06:20,Ocean Wisdom,Tom & Jerry,920
2023-10-14 06:20,BROCKHAMPTON,FAKE,900
2023-10-14 06:20,Lil Uzi Vert,Aye (feat. Travis Scott),1470
2023-10-14 06:22,UNIKID,Choose Me,1010
2023-10-14 06:22,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),1030
2023-10-14 06:22,Lil Uzi Vert,XO Tour Llif3,870
2023-10-14 06:22,Survivor,"Burning Heart - From ""Rocky IV"" Soundtrack",89540
2023-10-14 06:22,Jeremy Zucker,ghosts,730
2023-10-14 06:22,A$AP Rocky,Holy Ghost (feat. Joe Fox),870
2023-10-14 06:22,CJ,Whoopty,910
2023-10-14 06:22,Abtmelody,Fallen Kingdom,730
2023-10-14 06:22,John Denver,"Take Me Home, Country Roads",680
2023-10-14 06:22,Lil Uzi Vert,F.F.,1210
2023-10-14 06:22,Lil Cobaine,Redlight District,860
2023-10-14 06:31,Joji,Daylight,163905
2023-10-14 06:36,Red Hot Chili Peppers,Can't Stop,269000
2023-10-14 06:39,Juice WRLD,Hate The Other Side (with Marshmello & The Kid Laroi),1140
2023-10-14 06:39,Kid Cudi,Cudi Zone,198614
2023-10-14 06:43,Don Toliver,Private Landing (feat. Justin Bieber & Future),238253
2023-10-14 07:10,Lil Uzi Vert,Prices,179386
2023-10-14 07:13,Kanye West,Waves,167340
2023-10-14 08:25,Young Thug,Hate The Game,786
2023-10-14 08:25,Kanye West,Waves,14233
2023-10-14 08:26,Master Peace,Eyes On You,27871
2023-10-14 08:29,GROUPLOVE,Tongue Tied,4320
2023-10-14 08:29,Tame Impala,Eventually,193770
2023-10-14 08:30,Faye Webster,Right Side of My Neck,62933
2023-10-14 08:53,Peter Bjorn and John,Young Folks,47349
2023-10-14 08:57,Empire Of The Sun,High And Low,224840
2023-10-14 09:01,Empire Of The Sun,On Our Way Home,183844
2023-10-14 09:04,BROODS,L.A.F,167656
2023-10-14 09:27,Stromae,Papaoutai,3775
2023-10-14 09:27,Empire Of The Sun,Wandering Star,3946
2023-10-14 09:27,Django Django,Hail Bop,1109
2023-10-14 09:27,A-Trak,Push (feat. Andrew Wyatt),82969
2023-10-14 09:27,Kanye West,Waves,4480
2023-10-14 09:37,Heidi Montag,I'll Do It,210346
2023-10-14 09:41,Juice WRLD,Robbery,240050
2023-10-14 09:45,Takeoff,Infatuation,221892
2023-10-14 09:46,Riton,Fake ID (Coke & Rum Remix),896
2023-10-14 09:46,Kid Cudi,Pursuit Of Happiness (Nightmare),59586
2023-10-14 09:50,Empire Of The Sun,High And Low,224840
2023-10-14 09:53,Daft Punk,Veridis Quo,183747
2023-10-14 10:19,Daft Punk,Veridis Quo,161450
2023-10-14 10:32,Magic System,Magic in the Air (feat. Ahmed Chawki),215169
2023-10-14 10:37,Empire Of The Sun,We Are The People,267373
2023-10-14 10:40,Empire Of The Sun,Walking On A Dream,164738
2023-10-14 10:43,Wiz Khalifa,The Thrill,152021
2023-10-14 10:46,Empire Of The Sun,Alive,204546
2023-10-14 10:50,Empire Of The Sun,High And Low,224840
2023-10-14 10:50,Empire Of The Sun,Half Mast,4894
2023-10-14 10:53,Empire Of The Sun,Way To Go,192146
2023-10-14 10:56,Eric Prydz,We Are Mirage,199282
2023-10-14 11:00,Empire Of The Sun,Wandering Star,196693
2023-10-14 11:04,Empire Of The Sun,Standing On The Shore,264880
2023-10-14 11:05,Empire Of The Sun,On Our Way Home,59271
2023-10-14 14:58,Empire Of The Sun,Wandering Star,38442
2023-10-14 15:29,Empire Of The Sun,Wandering Star,158491
2023-10-14 15:30,lucidbeatz,Gone (sped up),82864
2023-10-14 19:21,Men I Trust,Show Me How,178133
2023-10-14 19:25,Empire Of The Sun,Standing On The Shore,264880
2023-10-15 10:52,Young Thug,Hate The Game,164050
2023-10-15 10:53,Lil Uzi Vert,Do What I Want,3050
2023-10-15 10:53,Khalid,Winter,650
2023-10-15 10:53,April Towers,A Little Bit Of Fear,1066
2023-10-15 10:53,Milky Chance,Stolen Dance,1173
